sim_year,agent_gender,agent_race,albumin_scenario,eGFR_stage,age_group,mortality_rate
2044,male,others,3,2,85+,0.11229499999999999
2044,male,others,3,3.1,85+,0.13475399999999996
2044,male,others,3,3.2,85+,0.20213099999999998
2044,male,others,4,1,0,0.0001
2044,male,others,4,2,0,0.0001
2044,male,others,4,1,1-4,0.0001
2044,male,others,4,2,1-4,0.0001
2044,male,others,4,1,10-14,0.0001
2044,male,others,4,2,10-14,0.0001
2044,male,others,4,1,15-19,0.0002
2044,male,others,4,2,15-19,0.0002
2044,male,others,4,1,20-24,0.0002997017892644135
2044,male,others,4,2,20-24,0.0002997017892644135
2044,male,others,4,3.1,20-24,0.0003596421471172962
2044,male,others,4,1,25-29,0.0003
2044,male,others,4,2,25-29,0.0003
2044,male,others,4,1,30-34,0.000399649430324277
2044,male,others,4,2,30-34,0.000399649430324277
2044,male,others,4,3.1,30-34,0.0004795793163891324
2044,male,others,4,1,35-39,0.0005995975855130785
2044,male,others,4,2,35-39,0.0005995975855130785
2044,male,others,4,3.1,35-39,0.0007195171026156942
2044,male,others,4,1,40-44,0.0008994159636599612
2044,male,others,4,2,40-44,0.0008994159636599612
2044,male,others,4,3.1,40-44,0.0010792991563919534
2044,male,others,4,1,45-49,0.0015974643423137878
2044,male,others,4,2,45-49,0.0015974643423137878
2044,male,others,4,3.1,45-49,0.0019169572107765453
2044,male,others,4,1,5-9,0.0001
2044,male,others,4,2,5-9,0.0001
2044,male,others,4,1,50-54,0.0026942977824709613
2044,male,others,4,2,50-54,0.0026942977824709613
2044,male,others,4,3.1,50-54,0.003233157338965154
2044,male,others,4,1,55-59,0.004540453074433657
2044,male,others,4,2,55-59,0.004540453074433657
2044,male,others,4,3.1,55-59,0.005448543689320387
2044,male,others,4,3.2,55-59,0.008172815533980584
2044,male,others,4,1,60-64,0.00691082368958475
2044,male,others,4,2,60-64,0.00691082368958475
2044,male,others,4,3.1,60-64,0.008292988427501702
2044,male,others,4,3.2,60-64,0.012439482641252551
2044,male,others,4,4,60-64,0.022114635806671203
2044,male,others,4,1,65-69,0.010758847736625514
2044,male,others,4,2,65-69,0.010758847736625514
2044,male,others,4,3.1,65-69,0.012910617283950617
2044,male,others,4,3.2,65-69,0.019365925925925925
2044,male,others,4,4,65-69,0.03442831275720165
2044,male,others,4,5,65-69,0.06347720164609054
2044,male,others,4,1,70-74,0.019106232294617564
2044,male,others,4,2,70-74,0.019106232294617564
2044,male,others,4,3.1,70-74,0.022927478753541078
2044,male,others,4,3.2,70-74,0.03439121813031162
2044,male,others,4,4,70-74,0.061139943342776205
2044,male,others,4,1,75-79,0.03158210689388072
2044,male,others,4,2,75-79,0.03158210689388072
2044,male,others,4,3.1,75-79,0.03789852827265687
2044,male,others,4,3.2,75-79,0.0568477924089853
2044,male,others,4,4,75-79,0.10106274206041832
2044,male,others,4,1,80-84,0.054471830985915494
2044,male,others,4,2,80-84,0.054471830985915494
2044,male,others,4,3.1,80-84,0.06536619718309859
2044,male,others,4,3.2,80-84,0.0980492957746479
2044,male,others,4,4,80-84,0.1743098591549296
2044,male,others,4,1,85+,0.11342929292929294
2044,male,others,4,2,85+,0.11342929292929294
2044,male,others,4,3.1,85+,0.1361151515151515
2044,male,others,4,3.2,85+,0.20417272727272728
2044,male,others,4,4,85+,0.3629737373737374
2045,female,chinese,0,1,0,0.0001
2045,female,chinese,0,1,1-4,0.0001
2045,female,chinese,0,1,10-14,0.0001
2045,female,chinese,0,2,10-14,0.0001
2045,female,chinese,0,1,15-19,0.0001
2045,female,chinese,0,2,15-19,0.0001
2045,female,chinese,0,1,20-24,0.0001
2045,female,chinese,0,2,20-24,0.0001
2045,female,chinese,0,1,25-29,0.0002
2045,female,chinese,0,2,25-29,0.0002
2045,female,chinese,0,1,30-34,0.0003
2045,female,chinese,0,2,30-34,0.0003
2045,female,chinese,0,1,35-39,0.0003
2045,female,chinese,0,2,35-39,0.0003
2045,female,chinese,0,1,40-44,0.0005
2045,female,chinese,0,2,40-44,0.0005
2045,female,chinese,0,1,45-49,0.0008999663438166111
2045,female,chinese,0,2,45-49,0.0008999663438166111
2045,female,chinese,0,3.1,45-49,0.0010799596125799335
2045,female,chinese,0,1,5-9,0.0001
2045,female,chinese,0,2,5-9,0.0001
2045,female,chinese,0,1,50-54,0.0015987550252885487
2045,female,chinese,0,2,50-54,0.0015987550252885487
2045,female,chinese,0,3.1,50-54,0.0019185060303462584
2045,female,chinese,0,3.2,50-54,0.002877759045519388
2045,female,chinese,0,4,50-54,0.005116016080923356
2045,female,chinese,0,1,55-59,0.002596286701208981
2045,female,chinese,0,2,55-59,0.002596286701208981
2045,female,chinese,0,3.1,55-59,0.0031155440414507773
2045,female,chinese,0,3.2,55-59,0.004673316062176166
2045,female,chinese,0,1,60-64,0.003686782011768003
2045,female,chinese,0,2,60-64,0.003686782011768003
2045,female,chinese,0,3.1,60-64,0.004424138414121603
2045,female,chinese,0,3.2,60-64,0.006636207621182405
2045,female,chinese,0,1,65-69,0.005636442477876106
2045,female,chinese,0,2,65-69,0.005636442477876106
2045,female,chinese,0,3.1,65-69,0.006763730973451327
2045,female,chinese,0,3.2,65-69,0.010145596460176992
2045,female,chinese,0,1,70-74,0.00971116827512387
2045,female,chinese,0,2,70-74,0.00971116827512387
2045,female,chinese,0,3.1,70-74,0.011653401930148645
2045,female,chinese,0,3.2,70-74,0.01748010289522297
2045,female,chinese,0,4,70-74,0.031075738480396384
2045,female,chinese,0,5,70-74,0.05729589282323084
2045,female,chinese,0,1,75-79,0.018571839690970544
2045,female,chinese,0,2,75-79,0.018571839690970544
2045,female,chinese,0,3.1,75-79,0.022286207629164653
2045,female,chinese,0,3.2,75-79,0.03342931144374698
2045,female,chinese,0,4,75-79,0.05942988701110574
2045,female,chinese,0,5,75-79,0.10957385417672622
2045,female,chinese,0,1,80-84,0.03632281401182584
2045,female,chinese,0,2,80-84,0.03632281401182584
2045,female,chinese,0,3.1,80-84,0.043587376814191
2045,female,chinese,0,3.2,80-84,0.0653810652212865
2045,female,chinese,0,4,80-84,0.11623300483784268
2045,female,chinese,0,5,80-84,0.21430460266977247
2045,female,chinese,0,1,85+,0.09052075998139907
2045,female,chinese,0,2,85+,0.09052075998139907
2045,female,chinese,0,3.1,85+,0.10862491197767887
2045,female,chinese,0,3.2,85+,0.1629373679665183
2045,female,chinese,0,4,85+,0.289666431940477
2045,female,chinese,0,5,85+,0.5340724838902544
2045,female,chinese,1,1,0,0.0001
2045,female,chinese,1,1,1-4,0.0001
2045,female,chinese,1,2,1-4,0.0001
2045,female,chinese,1,1,10-14,0.0001
2045,female,chinese,1,2,10-14,0.0001
2045,female,chinese,1,1,15-19,0.0001
2045,female,chinese,1,2,15-19,0.0001
2045,female,chinese,1,1,20-24,0.0001
2045,female,chinese,1,2,20-24,0.0001
2045,female,chinese,1,1,25-29,0.0002
2045,female,chinese,1,2,25-29,0.0002
2045,female,chinese,1,1,30-34,0.0003
2045,female,chinese,1,2,30-34,0.0003
2045,female,chinese,1,1,35-39,0.00029998676139623135
2045,female,chinese,1,2,35-39,0.00029998676139623135
2045,female,chinese,1,3.1,35-39,0.00035998411367547766
2045,female,chinese,1,1,40-44,0.0004999785600960508
2045,female,chinese,1,2,40-44,0.0004999785600960508
2045,female,chinese,1,3.1,40-44,0.000599974272115261
2045,female,chinese,1,1,45-49,0.0008999663438166111
2045,female,chinese,1,2,45-49,0.0008999663438166111
2045,female,chinese,1,3.1,45-49,0.0010799596125799335
2045,female,chinese,1,1,5-9,0.0001
2045,female,chinese,1,2,5-9,0.0001
2045,female,chinese,1,1,50-54,0.0015991698015306787
2045,female,chinese,1,2,50-54,0.0015991698015306787
2045,female,chinese,1,3.1,50-54,0.0019190037618368144
2045,female,chinese,1,1,55-59,0.0025969767441860465
2045,female,chinese,1,2,55-59,0.0025969767441860465
2045,female,chinese,1,3.1,55-59,0.003116372093023256
2045,female,chinese,1,3.2,55-59,0.004674558139534884
2045,female,chinese,1,1,60-64,0.0036835567064422447
2045,female,chinese,1,2,60-64,0.0036835567064422447
2045,female,chinese,1,3.1,60-64,0.004420268047730693
2045,female,chinese,1,3.2,60-64,0.00663040207159604
2045,female,chinese,1,4,60-64,0.011787381460615184
2045,female,chinese,1,1,65-69,0.005625589570562986
2045,female,chinese,1,2,65-69,0.005625589570562986
2045,female,chinese,1,3.1,65-69,0.0067507074846755825
2045,female,chinese,1,3.2,65-69,0.010126061227013374
2045,female,chinese,1,4,65-69,0.018001886625801558
2045,female,chinese,1,5,65-69,0.033190978466321616
2045,female,chinese,1,1,70-74,0.009727962921328883
2045,female,chinese,1,2,70-74,0.009727962921328883
2045,female,chinese,1,3.1,70-74,0.01167355550559466
2045,female,chinese,1,3.2,70-74,0.01751033325839199
2045,female,chinese,1,4,70-74,0.031129481348252427
2045,female,chinese,1,5,70-74,0.057394981235840414
2045,female,chinese,1,1,75-79,0.01840230039041568
2045,female,chinese,1,2,75-79,0.01840230039041568
2045,female,chinese,1,3.1,75-79,0.022082760468498816
2045,female,chinese,1,3.2,75-79,0.033124140702748224
2045,female,chinese,1,4,75-79,0.05888736124933018
2045,female,chinese,1,5,75-79,0.10857357230345252
2045,female,chinese,1,1,80-84,0.036123384725069076
2045,female,chinese,1,2,80-84,0.036123384725069076
2045,female,chinese,1,3.1,80-84,0.043348061670082885
2045,female,chinese,1,3.2,80-84,0.06502209250512433
2045,female,chinese,1,4,80-84,0.11559483112022104
2045,female,chinese,1,5,80-84,0.21312796987790755
2045,female,chinese,1,1,85+,0.08953641785649738
2045,female,chinese,1,2,85+,0.08953641785649738
2045,female,chinese,1,3.1,85+,0.10744370142779686
2045,female,chinese,1,3.2,85+,0.16116555214169528
2045,female,chinese,1,4,85+,0.2865165371407916
2045,female,chinese,1,5,85+,0.5282648653533345
2045,female,chinese,2,1,0,0.0001
2045,female,chinese,2,1,1-4,0.0001
2045,female,chinese,2,2,1-4,0.0001
2045,female,chinese,2,1,10-14,0.0001
2045,female,chinese,2,2,10-14,0.0001
2045,female,chinese,2,1,15-19,0.0001
2045,female,chinese,2,2,15-19,0.0001
2045,female,chinese,2,1,20-24,0.0001
2045,female,chinese,2,2,20-24,0.0001
2045,female,chinese,2,1,25-29,0.0002
2045,female,chinese,2,2,25-29,0.0002
2045,female,chinese,2,1,30-34,0.0003
2045,female,chinese,2,2,30-34,0.0003
2045,female,chinese,2,1,35-39,0.0003
2045,female,chinese,2,2,35-39,0.0003
2045,female,chinese,2,1,40-44,0.0004999785600960507
2045,female,chinese,2,2,40-44,0.0004999785600960507
2045,female,chinese,2,3.1,40-44,0.0005999742721152609
2045,female,chinese,2,1,45-49,0.0009
2045,female,chinese,2,2,45-49,0.0009
2045,female,chinese,2,1,5-9,0.0001
2045,female,chinese,2,2,5-9,0.0001
2045,female,chinese,2,1,50-54,0.0015983922725357365
2045,female,chinese,2,2,50-54,0.0015983922725357365
2045,female,chinese,2,3.1,50-54,0.0019180707270428836
2045,female,chinese,2,3.2,50-54,0.0028771060905643255
2045,female,chinese,2,1,55-59,0.0025973219032429558
2045,female,chinese,2,2,55-59,0.0025973219032429558
2045,female,chinese,2,3.1,55-59,0.003116786283891547
2045,female,chinese,2,3.2,55-59,0.004675179425837321
2045,female,chinese,2,1,60-64,0.003677636865457849
2045,female,chinese,2,2,60-64,0.003677636865457849
2045,female,chinese,2,3.1,60-64,0.004413164238549419
2045,female,chinese,2,3.2,60-64,0.006619746357824128
2045,female,chinese,2,4,60-64,0.011768437969465119
2045,female,chinese,2,1,65-69,0.0056191375233793275
2045,female,chinese,2,2,65-69,0.0056191375233793275
2045,female,chinese,2,3.1,65-69,0.006742965028055193
2045,female,chinese,2,3.2,65-69,0.010114447542082789
2045,female,chinese,2,4,65-69,0.01798124007481385
2045,female,chinese,2,1,70-74,0.00968853362734289
2045,female,chinese,2,2,70-74,0.00968853362734289
2045,female,chinese,2,3.1,70-74,0.011626240352811469
2045,female,chinese,2,3.2,70-74,0.017439360529217206
2045,female,chinese,2,4,70-74,0.03100330760749725
2045,female,chinese,2,5,70-74,0.05716234840132306
2045,female,chinese,2,1,75-79,0.018215037878787876
2045,female,chinese,2,2,75-79,0.018215037878787876
2045,female,chinese,2,3.1,75-79,0.02185804545454545
2045,female,chinese,2,3.2,75-79,0.03278706818181818
2045,female,chinese,2,4,75-79,0.05828812121212121
2045,female,chinese,2,5,75-79,0.10746872348484848
2045,female,chinese,2,1,80-84,0.0359392206410427
2045,female,chinese,2,2,80-84,0.0359392206410427
2045,female,chinese,2,3.1,80-84,0.04312706476925124
2045,female,chinese,2,3.2,80-84,0.06469059715387686
2045,female,chinese,2,4,80-84,0.11500550605133664
2045,female,chinese,2,5,80-84,0.21204140178215194
2045,female,chinese,2,1,85+,0.0884782312262589
2045,female,chinese,2,2,85+,0.0884782312262589
2045,female,chinese,2,3.1,85+,0.10617387747151068
2045,female,chinese,2,3.2,85+,0.159260816207266
2045,female,chinese,2,4,85+,0.2831303399240285
2045,female,chinese,2,5,85+,0.5220215642349275
2045,female,chinese,3,1,0,0.0001
2045,female,chinese,3,1,1-4,0.0001
2045,female,chinese,3,2,1-4,0.0001
2045,female,chinese,3,1,10-14,0.0001
2045,female,chinese,3,2,10-14,0.0001
2045,female,chinese,3,1,15-19,0.0001
2045,female,chinese,3,2,15-19,0.0001
2045,female,chinese,3,1,20-24,0.0001
2045,female,chinese,3,2,20-24,0.0001
2045,female,chinese,3,1,25-29,0.0002
2045,female,chinese,3,2,25-29,0.0002
2045,female,chinese,3,1,30-34,0.0003
2045,female,chinese,3,2,30-34,0.0003
2045,female,chinese,3,1,35-39,0.0003
2045,female,chinese,3,2,35-39,0.0003
2045,female,chinese,3,1,40-44,0.0005
2045,female,chinese,3,2,40-44,0.0005
2045,female,chinese,3,1,45-49,0.0008999326901503252
2045,female,chinese,3,2,45-49,0.0008999326901503252
2045,female,chinese,3,3.1,45-49,0.0010799192281803903
2045,female,chinese,3,1,5-9,0.0001
2045,female,chinese,3,2,5-9,0.0001
2045,female,chinese,3,1,50-54,0.0015987031933862863
2045,female,chinese,3,2,50-54,0.0015987031933862863
2045,female,chinese,3,3.1,50-54,0.0019184438320635434
2045,female,chinese,3,3.2,50-54,0.0028776657480953155
2045,female,chinese,3,1,55-59,0.00259533849065374
2045,female,chinese,3,2,55-59,0.00259533849065374
2045,female,chinese,3,3.1,55-59,0.003114406188784488
2045,female,chinese,3,3.2,55-59,0.004671609283176732
2045,female,chinese,3,1,60-64,0.003675838949610644
2045,female,chinese,3,2,60-64,0.003675838949610644
2045,female,chinese,3,3.1,60-64,0.004411006739532772
2045,female,chinese,3,3.2,60-64,0.006616510109299158
2045,female,chinese,3,4,60-64,0.01176268463875406
2045,female,chinese,3,1,65-69,0.005592101566341223
2045,female,chinese,3,2,65-69,0.005592101566341223
2045,female,chinese,3,3.1,65-69,0.006710521879609468
2045,female,chinese,3,3.2,65-69,0.010065782819414202
2045,female,chinese,3,4,65-69,0.017894725012291918
2045,female,chinese,3,5,65-69,0.03299339924141322
2045,female,chinese,3,1,70-74,0.009570558410181375
2045,female,chinese,3,2,70-74,0.009570558410181375
2045,female,chinese,3,3.1,70-74,0.01148467009221765
2045,female,chinese,3,3.2,70-74,0.017227005138326475
2045,female,chinese,3,4,70-74,0.030625786912580402
2045,female,chinese,3,5,70-74,0.056466294620070114
2045,female,chinese,3,1,75-79,0.01821096191360012
2045,female,chinese,3,2,75-79,0.01821096191360012
2045,female,chinese,3,3.1,75-79,0.021853154296320145
2045,female,chinese,3,3.2,75-79,0.032779731444480216
2045,female,chinese,3,4,75-79,0.05827507812352039
2045,female,chinese,3,5,75-79,0.10744467529024072
2045,female,chinese,3,1,80-84,0.03572274108991586
2045,female,chinese,3,2,80-84,0.03572274108991586
2045,female,chinese,3,3.1,80-84,0.04286728930789903
2045,female,chinese,3,3.2,80-84,0.06430093396184855
2045,female,chinese,3,4,80-84,0.11431277148773075
2045,female,chinese,3,5,80-84,0.21076417243050358
2045,female,chinese,3,1,85+,0.08710179238953324
2045,female,chinese,3,2,85+,0.08710179238953324
2045,female,chinese,3,3.1,85+,0.10452215086743988
2045,female,chinese,3,3.2,85+,0.15678322630115982
2045,female,chinese,3,4,85+,0.2787257356465063
2045,female,chinese,3,5,85+,0.513900575098246
2045,female,chinese,4,1,0,0.0001
2045,female,chinese,4,1,1-4,0.0001
2045,female,chinese,4,2,1-4,0.0001
2045,female,chinese,4,1,10-14,0.0001
2045,female,chinese,4,2,10-14,0.0001
2045,female,chinese,4,1,15-19,0.0001
2045,female,chinese,4,2,15-19,0.0001
2045,female,chinese,4,1,20-24,0.0001
2045,female,chinese,4,2,20-24,0.0001
2045,female,chinese,4,1,25-29,0.0002
2045,female,chinese,4,2,25-29,0.0002
2045,female,chinese,4,1,30-34,0.0003
2045,female,chinese,4,2,30-34,0.0003
2045,female,chinese,4,1,35-39,0.0003
2045,female,chinese,4,2,35-39,0.0003
2045,female,chinese,4,1,40-44,0.0005
2045,female,chinese,4,2,40-44,0.0005
2045,female,chinese,4,1,45-49,0.0008999326901503252
2045,female,chinese,4,2,45-49,0.0008999326901503252
2045,female,chinese,4,3.1,45-49,0.0010799192281803903
2045,female,chinese,4,1,5-9,0.0001
2045,female,chinese,4,2,5-9,0.0001
2045,female,chinese,4,1,50-54,0.0015991698015306783
2045,female,chinese,4,2,50-54,0.0015991698015306783
2045,female,chinese,4,3.1,50-54,0.001919003761836814
2045,female,chinese,4,3.2,50-54,0.002878505642755221
2045,female,chinese,4,1,55-59,0.002589363499345777
2045,female,chinese,4,2,55-59,0.002589363499345777
2045,female,chinese,4,3.1,55-59,0.0031072361992149325
2045,female,chinese,4,3.2,55-59,0.004660854298822399
2045,female,chinese,4,4,55-59,0.008285963197906487
2045,female,chinese,4,5,55-59,0.015277244646140085
2045,female,chinese,4,1,60-64,0.0036743634047157804
2045,female,chinese,4,2,60-64,0.0036743634047157804
2045,female,chinese,4,3.1,60-64,0.004409236085658936
2045,female,chinese,4,3.2,60-64,0.0066138541284884046
2045,female,chinese,4,5,60-64,0.021678744087823106
2045,female,chinese,4,1,65-69,0.005604699049630411
2045,female,chinese,4,2,65-69,0.005604699049630411
2045,female,chinese,4,3.1,65-69,0.006725638859556494
2045,female,chinese,4,3.2,65-69,0.01008845828933474
2045,female,chinese,4,4,65-69,0.01793503695881732
2045,female,chinese,4,1,70-74,0.009565350474441384
2045,female,chinese,4,2,70-74,0.009565350474441384
2045,female,chinese,4,3.1,70-74,0.011478420569329661
2045,female,chinese,4,3.2,70-74,0.017217630853994494
2045,female,chinese,4,4,70-74,0.03060912151821243
2045,female,chinese,4,5,70-74,0.05643556779920417
2045,female,chinese,4,1,75-79,0.017943178637406926
2045,female,chinese,4,2,75-79,0.017943178637406926
2045,female,chinese,4,3.1,75-79,0.02153181436488831
2045,female,chinese,4,3.2,75-79,0.03229772154733247
2045,female,chinese,4,4,75-79,0.05741817163970217
2045,female,chinese,4,5,75-79,0.10586475396070087
2045,female,chinese,4,1,80-84,0.0357809195858994
2045,female,chinese,4,2,80-84,0.0357809195858994
2045,female,chinese,4,3.1,80-84,0.04293710350307928
2045,female,chinese,4,3.2,80-84,0.06440565525461892
2045,female,chinese,4,4,80-84,0.11449894267487808
2045,female,chinese,4,5,80-84,0.21110742555680648
2045,female,chinese,4,1,85+,0.08740852720630649
2045,female,chinese,4,2,85+,0.08740852720630649
2045,female,chinese,4,3.1,85+,0.10489023264756779
2045,female,chinese,4,3.2,85+,0.15733534897135168
2045,female,chinese,4,4,85+,0.2797072870601808
2045,female,chinese,4,5,85+,0.5157103105172083
2045,female,indian,0,1,0,0.0001
2045,female,indian,0,1,1-4,0.0001
2045,female,indian,0,2,1-4,0.0001
2045,female,indian,0,1,10-14,0.0001
2045,female,indian,0,2,10-14,0.0001
2045,female,indian,0,1,15-19,0.0001
2045,female,indian,0,2,15-19,0.0001
2045,female,indian,0,1,20-24,0.0001
2045,female,indian,0,2,20-24,0.0001
2045,female,indian,0,1,25-29,0.0002
2045,female,indian,0,2,25-29,0.0002
2045,female,indian,0,1,30-34,0.00029990671641791047
2045,female,indian,0,2,30-34,0.00029990671641791047
2045,female,indian,0,3.1,30-34,0.00035988805970149255
2045,female,indian,0,1,35-39,0.0003
2045,female,indian,0,2,35-39,0.0003
2045,female,indian,0,1,40-44,0.0005
2045,female,indian,0,2,40-44,0.0005
2045,female,indian,0,1,45-49,0.0009
2045,female,indian,0,2,45-49,0.0009
2045,female,indian,0,1,5-9,0.0001
2045,female,indian,0,2,5-9,0.0001
2045,female,indian,0,1,50-54,0.0015985379226317392
2045,female,indian,0,2,50-54,0.0015985379226317392
2045,female,indian,0,3.1,50-54,0.001918245507158087
2045,female,indian,0,1,55-59,0.0025961019490254875
2045,female,indian,0,2,55-59,0.0025961019490254875
2045,female,indian,0,3.1,55-59,0.003115322338830585
2045,female,indian,0,1,60-64,0.003694664744051911
2045,female,indian,0,2,60-64,0.003694664744051911
2045,female,indian,0,3.1,60-64,0.004433597692862293
2045,female,indian,0,1,65-69,0.0056820276497695854
2045,female,indian,0,2,65-69,0.0056820276497695854
2045,female,indian,0,3.1,65-69,0.006818433179723502
2045,female,indian,0,3.2,65-69,0.010227649769585253
2045,female,indian,0,1,70-74,0.009936955869108375
2045,female,indian,0,2,70-74,0.009936955869108375
2045,female,indian,0,3.1,70-74,0.01192434704293005
2045,female,indian,0,3.2,70-74,0.017886520564395075
2045,female,indian,0,1,75-79,0.019479624450659205
2045,female,indian,0,2,75-79,0.019479624450659205
2045,female,indian,0,3.1,75-79,0.023375549340791047
2045,female,indian,0,3.2,75-79,0.03506332401118657
2045,female,indian,0,1,80-84,0.03767481718464351
2045,female,indian,0,2,80-84,0.03767481718464351
2045,female,indian,0,3.1,80-84,0.04520978062157221
2045,female,indian,0,3.2,80-84,0.06781467093235831
2045,female,indian,0,1,85+,0.09770443548387098
2045,female,indian,0,2,85+,0.09770443548387098
2045,female,indian,0,3.1,85+,0.11724532258064517
2045,female,indian,0,3.2,85+,0.17586798387096778
2045,female,indian,1,1,0,0.0001
2045,female,indian,1,2,0,0.0001
2045,female,indian,1,1,1-4,0.0001
2045,female,indian,1,2,1-4,0.0001
2045,female,indian,1,1,10-14,0.0001
2045,female,indian,1,2,10-14,0.0001
2045,female,indian,1,1,15-19,0.0001
2045,female,indian,1,2,15-19,0.0001
2045,female,indian,1,1,20-24,0.0001
2045,female,indian,1,2,20-24,0.0001
2045,female,indian,1,1,25-29,0.0002
2045,female,indian,1,2,25-29,0.0002
2045,female,indian,1,1,30-34,0.0003
2045,female,indian,1,2,30-34,0.0003
2045,female,indian,1,1,35-39,0.0003
2045,female,indian,1,2,35-39,0.0003
2045,female,indian,1,1,40-44,0.0005
2045,female,indian,1,2,40-44,0.0005
2045,female,indian,1,1,45-49,0.0009
2045,female,indian,1,2,45-49,0.0009
2045,female,indian,1,1,5-9,0.0001
2045,female,indian,1,2,5-9,0.0001
2045,female,indian,1,1,50-54,0.001599512343797623
2045,female,indian,1,2,50-54,0.001599512343797623
2045,female,indian,1,3.1,50-54,0.0019194148125571474
2045,female,indian,1,1,55-59,0.0025976597659765977
2045,female,indian,1,2,55-59,0.0025976597659765977
2045,female,indian,1,3.1,55-59,0.003117191719171917
2045,female,indian,1,1,60-64,0.0036937770302739076
2045,female,indian,1,2,60-64,0.0036937770302739076
2045,female,indian,1,3.1,60-64,0.004432532436328689
2045,female,indian,1,3.2,60-64,0.006648798654493034
2045,female,indian,1,1,65-69,0.00567652047492125
2045,female,indian,1,2,65-69,0.00567652047492125
2045,female,indian,1,3.1,65-69,0.006811824569905499
2045,female,indian,1,3.2,65-69,0.01021773685485825
2045,female,indian,1,1,70-74,0.009886499402628432
2045,female,indian,1,2,70-74,0.009886499402628432
2045,female,indian,1,3.1,70-74,0.01186379928315412
2045,female,indian,1,3.2,70-74,0.01779569892473118
2045,female,indian,1,4,70-74,0.03163679808841098
2045,female,indian,1,1,75-79,0.01929461812425801
2045,female,indian,1,2,75-79,0.01929461812425801
2045,female,indian,1,3.1,75-79,0.02315354174910961
2045,female,indian,1,3.2,75-79,0.03473031262366442
2045,female,indian,1,4,75-79,0.061742777997625634
2045,female,indian,1,1,80-84,0.037761108566193316
2045,female,indian,1,2,80-84,0.037761108566193316
2045,female,indian,1,3.1,80-84,0.045313330279431976
2045,female,indian,1,3.2,80-84,0.06796999541914797
2045,female,indian,1,1,85+,0.09692279999999999
2045,female,indian,1,2,85+,0.09692279999999999
2045,female,indian,1,3.1,85+,0.11630735999999998
2045,female,indian,1,3.2,85+,0.17446103999999998
2045,female,indian,1,4,85+,0.31015296
2045,female,indian,2,1,0,0.0001
2045,female,indian,2,1,1-4,0.0001
2045,female,indian,2,2,1-4,0.0001
2045,female,indian,2,1,10-14,0.0001
2045,female,indian,2,2,10-14,0.0001
2045,female,indian,2,1,15-19,0.0001
2045,female,indian,2,2,15-19,0.0001
2045,female,indian,2,1,20-24,0.0001
2045,female,indian,2,2,20-24,0.0001
2045,female,indian,2,1,25-29,0.0002
2045,female,indian,2,2,25-29,0.0002
2045,female,indian,2,1,30-34,0.00029990671641791047
2045,female,indian,2,2,30-34,0.00029990671641791047
2045,female,indian,2,3.1,30-34,0.00035988805970149255
2045,female,indian,2,1,35-39,0.0003
2045,female,indian,2,2,35-39,0.0003
2045,female,indian,2,1,40-44,0.0004998701635938718
2045,female,indian,2,2,40-44,0.0004998701635938718
2045,female,indian,2,3.1,40-44,0.000599844196312646
2045,female,indian,2,1,45-49,0.0008986861313868612
2045,female,indian,2,2,45-49,0.0008986861313868612
2045,female,indian,2,3.1,45-49,0.0010784233576642335
2045,female,indian,2,3.2,45-49,0.0016176350364963503
2045,female,indian,2,1,5-9,0.0001
2045,female,indian,2,2,5-9,0.0001
2045,female,indian,2,1,50-54,0.0016
2045,female,indian,2,2,50-54,0.0016
2045,female,indian,2,1,55-59,0.0025976597659765977
2045,female,indian,2,2,55-59,0.0025976597659765977
2045,female,indian,2,3.1,55-59,0.003117191719171917
2045,female,indian,2,1,60-64,0.003686690647482015
2045,female,indian,2,2,60-64,0.003686690647482015
2045,female,indian,2,3.1,60-64,0.004424028776978417
2045,female,indian,2,3.2,60-64,0.006636043165467627
2045,female,indian,2,1,65-69,0.005677896267571498
2045,female,indian,2,2,65-69,0.005677896267571498
2045,female,indian,2,3.1,65-69,0.006813475521085797
2045,female,indian,2,3.2,65-69,0.010220213281628695
2045,female,indian,2,1,70-74,0.009928014397120578
2045,female,indian,2,2,70-74,0.009928014397120578
2045,female,indian,2,3.1,70-74,0.011913617276544693
2045,female,indian,2,3.2,70-74,0.01787042591481704
2045,female,indian,2,1,75-79,0.019502999999999996
2045,female,indian,2,2,75-79,0.019502999999999996
2045,female,indian,2,3.1,75-79,0.023403599999999997
2045,female,indian,2,3.2,75-79,0.035105399999999995
2045,female,indian,2,1,80-84,0.03772654462242563
2045,female,indian,2,2,80-84,0.03772654462242563
2045,female,indian,2,3.1,80-84,0.045271853546910754
2045,female,indian,2,1,85+,0.09723394863563403
2045,female,indian,2,2,85+,0.09723394863563403
2045,female,indian,2,3.1,85+,0.11668073836276083
2045,female,indian,2,3.2,85+,0.17502110754414127
2045,female,indian,3,1,0,0.0001
2045,female,indian,3,2,0,0.0001
2045,female,indian,3,1,1-4,0.0001
2045,female,indian,3,2,1-4,0.0001
2045,female,indian,3,1,10-14,0.0001
2045,female,indian,3,2,10-14,0.0001
2045,female,indian,3,1,15-19,0.0001
2045,female,indian,3,2,15-19,0.0001
2045,female,indian,3,1,20-24,0.0001
2045,female,indian,3,2,20-24,0.0001
2045,female,indian,3,1,25-29,0.0002
2045,female,indian,3,2,25-29,0.0002
2045,female,indian,3,1,30-34,0.0003
