ethnicity,simulation,year,prevalence,ethnicity_label
4,18,-28,12.113862649987235,Indian_Male
4,18,-27,12.068747630481486,Indian_Male
4,18,-26,12.365591397849462,Indian_Male
4,18,-25,12.425816023738873,Indian_Male
4,18,-24,12.959333659970603,Indian_Male
4,18,-23,12.945886920650326,Indian_Male
4,18,-22,13.431396190016882,Indian_Male
4,18,-21,13.882889368850492,Indian_Male
4,18,-20,13.967080152671757,Indian_Male
4,18,-19,14.746105363301226,Indian_Male
4,18,-18,14.877701258608406,Indian_Male
4,18,-17,14.87063849988132,Indian_Male
4,18,-16,15.543182087430399,Indian_Male
4,18,-15,15.491452991452991,Indian_Male
4,18,-14,15.476048971829313,Indian_Male
4,18,-13,16.051000953288845,Indian_Male
4,18,-12,15.88762701733413,Indian_Male
4,18,-11,15.70416616640653,Indian_Male
4,18,-10,16.424945612762873,Indian_Male
4,18,-9,16.15497076023392,Indian_Male
4,18,-8,16.36875612144956,Indian_Male
4,18,-7,16.377293436768873,Indian_Male
4,18,-6,16.757831924415715,Indian_Male
4,18,-5,16.908151694594935,Indian_Male
4,18,-4,16.91466361439654,Indian_Male
4,18,-3,16.952651270803766,Indian_Male
4,18,-2,16.930731962812622,Indian_Male
4,18,-1,16.79054950889302,Indian_Male
4,19,-61,9.467772131585987,Indian_Male
4,19,-60,10.552763819095476,Indian_Male
4,19,-59,10.424811050299713,Indian_Male
4,19,-58,10.905349794238683,Indian_Male
4,19,-57,10.491637100861633,Indian_Male
4,19,-56,10.029865604778497,Indian_Male
4,19,-55,9.72356935014549,Indian_Male
4,19,-54,10.33184278653801,Indian_Male
4,19,-53,10.029565612917898,Indian_Male
4,19,-52,9.700996677740864,Indian_Male
4,19,-51,9.77904178516736,Indian_Male
4,19,-50,9.75872468763464,Indian_Male
4,19,-49,9.39318370739817,Indian_Male
4,19,-48,9.334163036714374,Indian_Male
4,19,-47,8.566257792077216,Indian_Male
4,19,-46,8.299942759015455,Indian_Male
4,19,-45,8.174039686874202,Indian_Male
4,19,-44,8.02856147683734,Indian_Male
4,19,-43,7.770382695507487,Indian_Male
4,19,-42,7.956823438704704,Indian_Male
4,19,-41,7.942454668065338,Indian_Male
4,19,-40,8.509693651028563,Indian_Male
4,19,-39,8.644859813084112,Indian_Male
4,19,-38,8.647322073047494,Indian_Male
4,19,-37,8.646026537309174,Indian_Male
4,19,-36,9.19086552015788,Indian_Male
4,19,-35,9.684621825286072,Indian_Male
4,19,-34,9.987584494413023,Indian_Male
4,19,-33,9.805256707067954,Indian_Male
4,19,-32,10.34529268950634,Indian_Male
4,19,-31,10.389437183248866,Indian_Male
4,19,-30,10.978361874419223,Indian_Male
4,19,-29,11.339134952591245,Indian_Male
4,19,-28,11.475619096247128,Indian_Male
4,19,-27,11.626437507898395,Indian_Male
4,19,-26,11.677919479869967,Indian_Male
4,19,-25,11.980712166172108,Indian_Male
4,19,-24,12.31014208721215,Indian_Male
4,19,-23,12.472700800776511,Indian_Male
4,19,-22,12.647697130455752,Indian_Male
4,19,-21,13.330933525317976,Indian_Male
4,19,-20,13.931297709923665,Indian_Male
4,19,-19,14.056368176953265,Indian_Male
4,19,-18,14.331512704820707,Indian_Male
4,19,-17,14.38404937099454,Indian_Male
4,19,-16,14.773131145598864,Indian_Male
4,19,-15,14.696106362773028,Indian_Male
4,19,-14,14.810412456911923,Indian_Male
4,19,-13,15.085795996186846,Indian_Male
4,19,-12,15.230125523012553,Indian_Male
4,19,-11,15.692159923160043,Indian_Male
4,19,-10,15.349286922890984,Indian_Male
4,19,-9,15.64327485380117,Indian_Male
4,19,-8,15.377081292850148,Indian_Male
4,19,-7,15.63846816894471,Indian_Male
4,19,-6,16.09895574341124,Indian_Male
4,19,-5,15.585233715509638,Indian_Male
4,19,-4,16.024418161007247,Indian_Male
4,19,-3,15.93342794478132,Indian_Male
4,19,-2,16.027235825585965,Indian_Male
4,19,-1,15.967613485532253,Indian_Male
4,20,-61,10.002674511901578,Indian_Male
4,20,-60,10.288283522877546,Indian_Male
4,20,-59,10.242376856919469,Indian_Male
4,20,-58,10.51954732510288,Indian_Male
4,20,-57,10.491637100861633,Indian_Male
4,20,-56,10.452961672473867,Indian_Male
4,20,-55,10.426770126091174,Indian_Male
4,20,-54,9.71993410214168,Indian_Male
4,20,-53,10.14327950875597,Indian_Male
4,20,-52,10.210409745293466,Indian_Male
4,20,-51,9.822795887114417,Indian_Male
4,20,-50,9.62947005601034,Indian_Male
4,20,-49,9.559434746467165,Indian_Male
4,20,-48,9.520846297448662,Indian_Male
4,20,-47,9.209732555801327,Indian_Male
4,20,-46,8.986834573554665,Indian_Male
4,20,-45,8.501729473875843,Indian_Male
4,20,-44,8.498780912574016,Indian_Male
4,20,-43,8.186356073211314,Indian_Male
4,20,-42,8.157286044718582,Indian_Male
4,20,-41,8.152255357410459,Indian_Male
4,20,-40,8.450495782151842,Indian_Male
4,20,-39,8.498831775700936,Indian_Male
4,20,-38,8.95048361484048,Indian_Male
4,20,-37,9.173919246682836,Indian_Male
4,20,-36,9.55737242740344,Indian_Male
4,20,-35,9.977672341613173,Indian_Male
4,20,-34,10.02896951303628,Indian_Male
4,20,-33,10.309137954514505,Indian_Male
4,20,-32,10.709468572970056,Indian_Male
4,20,-31,10.936249666577753,Indian_Male
4,20,-30,11.137660958449489,Indian_Male
4,20,-29,11.61189764904533,Indian_Male
4,20,-28,11.947919326014807,Indian_Male
4,20,-27,12.397320864400353,Indian_Male
4,20,-26,12.24056014003501,Indian_Male
4,20,-25,12.734915924826904,Indian_Male
4,20,-24,13.21656050955414,Indian_Male
4,20,-23,13.443338995389468,Indian_Male
4,20,-22,13.925729442970821,Indian_Male
4,20,-21,14.098872090232781,Indian_Male
4,20,-20,14.110209923664122,Indian_Male
4,20,-19,14.639077179212748,Indian_Male
4,20,-18,15.079553550225599,Indian_Male
4,20,-17,14.787562307144553,Indian_Male
4,20,-16,14.595427082099278,Indian_Male
4,20,-15,15.0997150997151,Indian_Male
4,20,-14,15.297753476762155,Indian_Male
4,20,-13,15.502859866539561,Indian_Male
4,20,-12,15.875672444710101,Indian_Male
4,20,-11,16.10037219354064,Indian_Male
4,20,-10,16.13488034807832,Indian_Male
4,20,-9,16.447368421052634,Indian_Male
4,20,-8,16.96865817825661,Indian_Male
4,20,-7,16.919098633173256,Indian_Male
4,20,-6,16.70810542018896,Indian_Male
4,20,-5,16.42938137835454,Indian_Male
4,20,-4,16.405951926745516,Indian_Male
4,20,-3,16.16565604438137,Indian_Male
4,20,-2,16.315307057745187,Indian_Male
4,20,-1,16.179984072206,Indian_Male
4,22,-61,12.51671569938486,Indian_Male
4,22,-60,13.276910870140174,Indian_Male
4,22,-59,13.708626531144121,Indian_Male
4,22,-58,13.271604938271606,Indian_Male
4,22,-57,13.634059807399899,Indian_Male
4,22,-56,14.036834245893479,Indian_Male
4,22,-55,13.36081474296799,Indian_Male
4,22,-54,13.461991056719228,Indian_Male
4,22,-53,12.599499658858312,Indian_Male
4,22,-52,12.846068660022148,Indian_Male
4,22,-51,12.863705972434916,Indian_Male
4,22,-50,12.236105127100389,Indian_Male
4,22,-49,12.323358270989193,Indian_Male
4,22,-48,11.906243517942336,Indian_Male
4,22,-47,12.00482606072793,Indian_Male
4,22,-46,11.123831329898874,Indian_Male
4,22,-45,11.086837793555434,Indian_Male
4,22,-44,11.076280041797283,Indian_Male
4,22,-43,10.682196339434276,Indian_Male
4,22,-42,10.454895913646878,Indian_Male
4,22,-41,10.579949048404016,Indian_Male
4,22,-40,10.700014799467219,Indian_Male
4,22,-39,11.360981308411215,Indian_Male
4,22,-38,11.751118810451855,Indian_Male
4,22,-37,11.42816378941361,Indian_Male
4,22,-36,11.967860163518466,Indian_Male
4,22,-35,12.140664247837007,Indian_Male
4,22,-34,12.953510829079873,Indian_Male
4,22,-33,13.169004494075992,Indian_Male
4,22,-32,13.67682762341516,Indian_Male
4,22,-31,14.31048279541211,Indian_Male
4,22,-30,14.708615425461305,Indian_Male
4,22,-29,14.352513313417328,Indian_Male
4,22,-28,15.04978299719173,Indian_Male
4,22,-27,15.10173132819411,Indian_Male
4,22,-26,15.641410352588148,Indian_Male
4,22,-25,15.343719090009891,Indian_Male
4,22,-24,15.629593336599706,Indian_Male
4,22,-23,15.942732346517834,Indian_Male
4,22,-22,16.409452616349167,Indian_Male
4,22,-21,16.222702183825294,Indian_Male
4,22,-20,17.17557251908397,Indian_Male
4,22,-19,17.219645617790462,Indian_Male
4,22,-18,17.21681310852529,Indian_Male
4,22,-17,17.41039639211963,Indian_Male
4,22,-16,17.50977372349248,Indian_Male
4,22,-15,17.87749287749288,Indian_Male
4,22,-14,17.924640437418283,Indian_Male
4,22,-13,18.69637750238322,Indian_Male
4,22,-12,18.063359234907352,Indian_Male
4,22,-11,18.681714491535597,Indian_Male
4,22,-10,18.274111675126903,Indian_Male
4,22,-9,18.71345029239766,Indian_Male
4,22,-8,19.19686581782566,Indian_Male
4,22,-7,19.492673316094077,Indian_Male
4,22,-6,19.455494778717057,Indian_Male
4,22,-5,19.402797026584352,Indian_Male
4,22,-4,19.394633091695283,Indian_Male
4,22,-3,19.210424461359825,Indian_Male
4,22,-2,19.523373052245645,Indian_Male
4,22,-1,19.338996548977967,Indian_Male
4,23,-61,12.7306766515111,Indian_Male
4,23,-60,13.541391166358107,Indian_Male
4,23,-59,13.317696116757885,Indian_Male
4,23,-58,13.631687242798355,Indian_Male
4,23,-57,13.329954384186518,Indian_Male
4,23,-56,12.991538078646093,Indian_Male
4,23,-55,13.094083414161009,Indian_Male
4,23,-54,12.685337726523887,Indian_Male
4,23,-53,12.303843529679327,Indian_Male
4,23,-52,12.336655592469546,Indian_Male
4,23,-51,12.316779698096697,Indian_Male
4,23,-50,11.869883670831538,Indian_Male
4,23,-49,12.1571072319202,Indian_Male
4,23,-48,11.63658991910392,Indian_Male
4,23,-47,11.602654333400363,Indian_Male
4,23,-46,10.856706735355848,Indian_Male
4,23,-45,10.759148006553795,Indian_Male
4,23,-44,10.484151863462209,Indian_Male
4,23,-43,10.016638935108153,Indian_Male
4,23,-42,9.637625289128758,Indian_Male
4,23,-41,9.605874419301664,Indian_Male
4,23,-40,10.004439840165755,Indian_Male
4,23,-39,10.60163551401869,Indian_Male
4,23,-38,10.307492420961454,Indian_Male
4,23,-37,10.843201597945498,Indian_Male
4,23,-36,11.587256836763462,Indian_Male
4,23,-35,11.861568518001675,Indian_Male
4,23,-34,12.24996551248448,Indian_Male
4,23,-33,12.501702301511644,Indian_Male
4,23,-32,13.447531696789857,Indian_Male
4,23,-31,13.523606295012003,Indian_Male
4,23,-30,13.726271073941323,Indian_Male
4,23,-29,13.729055721522275,Indian_Male
4,23,-28,13.92647434260914,Indian_Male
4,23,-27,14.217111083027929,Indian_Male
4,23,-26,14.778694673668417,Indian_Male
4,23,-25,15.281899109792285,Indian_Male
4,23,-24,15.727584517393433,Indian_Male
4,23,-23,15.894200436787187,Indian_Male
4,23,-22,15.637810465396672,Indian_Male
4,23,-21,16.45068394528438,Indian_Male
4,23,-20,16.328721374045802,Indian_Male
4,23,-19,16.61315257462243,Indian_Male
4,23,-18,16.979339824269772,Indian_Male
4,23,-17,17.612152860194634,Indian_Male
4,23,-16,17.67563084942542,Indian_Male
4,23,-15,18.12678062678063,Indian_Male
4,23,-14,18.067276833472008,Indian_Male
4,23,-13,18.660629170638703,Indian_Male
4,23,-12,18.25463239689181,Indian_Male
4,23,-11,18.99387681594429,Indian_Male
4,23,-10,19.265167996132462,Indian_Male
4,23,-9,18.871832358674464,Indian_Male
4,23,-8,18.866307541625858,Indian_Male
4,23,-7,18.34749415096663,Indian_Male
4,23,-6,19.00795624067628,Indian_Male
4,23,-5,19.31460249464533,Indian_Male
4,23,-4,19.216584001017424,Indian_Male
4,23,-3,18.913688556315314,Indian_Male
4,23,-2,19.34005499541705,Indian_Male
4,23,-1,19.498274488983274,Indian_Male
4,24,-61,12.837657127574218,Indian_Male
4,24,-60,13.356254959005554,Indian_Male
4,24,-59,13.265572061506386,Indian_Male
4,24,-58,13.297325102880658,Indian_Male
4,24,-57,13.025848960973137,Indian_Male
4,24,-56,13.464410154305625,Indian_Male
4,24,-55,13.118331716779824,Indian_Male
4,24,-54,12.473523181925158,Indian_Male
4,24,-53,12.258357971344099,Indian_Male
4,24,-52,12.358803986710964,Indian_Male
4,24,-51,12.491796105884927,Indian_Male
4,24,-50,12.020680741059888,Indian_Male
4,24,-49,11.928512053200333,Indian_Male
4,24,-48,10.931342045218834,Indian_Male
4,24,-47,11.180374019706415,Indian_Male
4,24,-46,10.74222476626598,Indian_Male
4,24,-45,10.049153468050246,Indian_Male
4,24,-44,10.27516544757924,Indian_Male
4,24,-43,10.366056572379367,Indian_Male
4,24,-42,9.28296067848882,Indian_Male
4,24,-41,9.785703581597483,Indian_Male
4,24,-40,9.974840905727394,Indian_Male
4,24,-39,10.441004672897195,Indian_Male
4,24,-38,10.928251768442328,Indian_Male
4,24,-37,10.928805821087174,Indian_Male
4,24,-36,11.46038906117846,Indian_Male
4,24,-35,12.084845101869941,Indian_Male
4,24,-34,12.305145537315491,Indian_Male
4,24,-33,13.01920196105134,Indian_Male
4,24,-32,12.98893984353925,Indian_Male
4,24,-31,13.536943184849292,Indian_Male
4,24,-30,13.978494623655912,Indian_Male
4,24,-29,13.781010520846863,Indian_Male
4,24,-28,14.015828440132754,Indian_Male
4,24,-27,14.141286490585115,Indian_Male
4,24,-26,14.378594648662165,Indian_Male
4,24,-25,14.490603363006924,Indian_Male
4,24,-24,14.514943655071043,Indian_Male
4,24,-23,15.202620723125454,Indian_Male
4,24,-22,15.047021943573668,Indian_Male
4,24,-21,15.634749220062394,Indian_Male
4,24,-20,15.947041984732824,Indian_Male
4,24,-19,16.054227613271497,Indian_Male
4,24,-18,16.575635241035382,Indian_Male
4,24,-17,16.88820318063138,Indian_Male
4,24,-16,16.63310034356119,Indian_Male
4,24,-15,16.88034188034188,Indian_Male
4,24,-14,17.25900392250089,Indian_Male
4,24,-13,18.064823641563393,Indian_Male
4,24,-12,17.90794979079498,Indian_Male
4,24,-11,18.09340857245768,Indian_Male
4,24,-10,18.225767464346145,Indian_Male
4,24,-9,18.84746588693957,Indian_Male
4,24,-8,18.32761998041136,Indian_Male
4,24,-7,18.950868119689694,Indian_Male
4,24,-6,18.759323719542518,Indian_Male
4,24,-5,18.987022804586115,Indian_Male
4,24,-4,19.00038153376574,Indian_Male
4,24,-3,18.59114952909302,Indian_Male
4,24,-2,18.737724237265944,Indian_Male
4,24,-1,18.648792142288293,Indian_Male
4,25,-61,12.65044129446376,Indian_Male
4,25,-60,13.435599047870934,Indian_Male
4,25,-59,13.317696116757885,Indian_Male
4,25,-58,13.348765432098766,Indian_Male
4,25,-57,13.025848960973137,Indian_Male
4,25,-56,13.165754106520659,Indian_Male
4,25,-55,12.754607177497576,Indian_Male
4,25,-54,12.82654742292304,Indian_Male
4,25,-53,11.962701842165114,Indian_Male
4,25,-52,11.982281284606866,Indian_Male
4,25,-51,12.207394443229052,Indian_Male
4,25,-50,11.546747091770788,Indian_Male
4,25,-49,12.05320033250208,Indian_Male
4,25,-48,10.910599460692803,Indian_Male
4,25,-47,11.0999396742409,Indian_Male
4,25,-46,10.627742797176111,Indian_Male
4,25,-45,10.24940833788458,Indian_Male
4,25,-44,10.031347962382444,Indian_Male
4,25,-43,9.933444259567388,Indian_Male
4,25,-42,9.545104086353122,Indian_Male
4,25,-41,9.710774763974223,Indian_Male
4,25,-40,9.915643036850673,Indian_Male
4,25,-39,10.397196261682243,Indian_Male
4,25,-38,10.466291323805399,Indian_Male
4,25,-37,11.085746896846912,Indian_Male
4,25,-36,11.559063997744573,Indian_Male
4,25,-35,11.889478090985207,Indian_Male
4,25,-34,12.015450406952684,Indian_Male
4,25,-33,12.038676290344545,Indian_Male
4,25,-32,12.355004046398706,Indian_Male
4,25,-31,13.163510269405174,Indian_Male
4,25,-30,13.288198592858091,Indian_Male
4,25,-29,13.6251461228731,Indian_Male
4,25,-28,13.632882307888691,Indian_Male
4,25,-27,13.989637305699482,Indian_Male
4,25,-26,14.253563390847713,Indian_Male
4,25,-25,14.441147378832838,Indian_Male
4,25,-24,14.833414992650662,Indian_Male
4,25,-23,15.105556903664159,Indian_Male
4,25,-22,15.396672293224018,Indian_Male
4,25,-21,15.754739620830332,Indian_Male
4,25,-20,15.756202290076335,Indian_Male
4,25,-19,16.006659531454396,Indian_Male
4,25,-18,16.70624554737592,Indian_Male
4,25,-17,16.733918822691667,Indian_Male
4,25,-16,16.704181968961024,Indian_Male
4,25,-15,17.105887939221272,Indian_Male
4,25,-14,17.140140259122784,Indian_Male
4,25,-13,17.588179218303146,Indian_Male
4,25,-12,17.525403466826063,Indian_Male
4,25,-11,17.829271221034936,Indian_Male
4,25,-10,18.54000483442108,Indian_Male
4,25,-9,18.213937621832358,Indian_Male
4,25,-8,18.6949069539667,Indian_Male
4,25,-7,18.532200467922667,Indian_Male
4,25,-6,18.39880656389856,Indian_Male
4,25,-5,17.92868842131788,Indian_Male
4,25,-4,18.720590105557676,Indian_Male
4,25,-3,18.604051090181912,Indian_Male
4,25,-2,18.213958360612807,Indian_Male
4,25,-1,18.516060525617203,Indian_Male
4,26,-61,12.944637603637336,Indian_Male
4,26,-60,13.462047077492729,Indian_Male
4,26,-59,13.76075058639562,Indian_Male
4,26,-58,13.914609053497943,Indian_Male
4,26,-57,13.684744044602128,Indian_Male
4,26,-56,13.862618218018916,Indian_Male
4,26,-55,13.530552861299707,Indian_Male
4,26,-54,13.03836196752177,Indian_Male
4,26,-53,13.213554696383897,Indian_Male
4,26,-52,13.156146179401992,Indian_Male
4,26,-51,13.060599431196673,Indian_Male
4,26,-50,12.559241706161137,Indian_Male
4,26,-49,12.572734829592685,Indian_Male
4,26,-48,12.175897116780751,Indian_Male
4,26,-47,11.723305851598633,Indian_Male
4,26,-46,11.410036252623545,Indian_Male
4,26,-45,11.469142545057345,Indian_Male
4,26,-44,10.849878091257402,Indian_Male
4,26,-43,10.931780366056572,Indian_Male
4,26,-42,10.609097918272937,Indian_Male
4,26,-41,10.954593136520305,Indian_Male
4,26,-40,10.89240787331656,Indian_Male
4,26,-39,10.966705607476635,Indian_Male
4,26,-38,11.765555074346759,Indian_Male
4,26,-37,11.956056498787273,Indian_Male
4,26,-36,12.249788553707358,Indian_Male
4,26,-35,12.643036561540608,Indian_Male
4,26,-34,12.456890605600773,Indian_Male
4,26,-33,13.12814925779654,Indian_Male
4,26,-32,13.299163744267602,Indian_Male
4,26,-31,13.710322752734063,Indian_Male
4,26,-30,13.978494623655912,Indian_Male
4,26,-29,14.118716716456683,Indian_Male
4,26,-28,14.33495021700281,Indian_Male
4,26,-27,14.621508909389613,Indian_Male
4,26,-26,14.841210302575645,Indian_Male
4,26,-25,15.294263105835807,Indian_Male
4,26,-24,15.580597746202843,Indian_Male
4,26,-23,15.639407910701287,Indian_Male
4,26,-22,15.939233180612492,Indian_Male
4,26,-21,16.378689704823614,Indian_Male
4,26,-20,16.388358778625957,Indian_Male
4,26,-19,16.577476513259604,Indian_Male
4,26,-18,16.777487532652575,Indian_Male
4,26,-17,17.184903868976974,Indian_Male
4,26,-16,17.083283971093472,Indian_Male
4,26,-15,17.319563152896485,Indian_Male
4,26,-14,18.10293593248544,Indian_Male
4,26,-13,17.838417540514776,Indian_Male
4,26,-12,17.573221757322173,Indian_Male
4,26,-11,17.8652899507744,Indian_Male
4,26,-10,17.706067198452985,Indian_Male
4,26,-9,18.323586744639375,Indian_Male
4,26,-8,18.388834476003918,Indian_Male
4,26,-7,18.9878093830809,Indian_Male
4,26,-6,18.61014420686226,Indian_Male
4,26,-5,18.785435303011212,Indian_Male
4,26,-4,19.02581711814829,Indian_Male
4,26,-3,18.913688556315314,Indian_Male
4,26,-2,19.117454497839464,Indian_Male
4,26,-1,18.8080700822936,Indian_Male
4,27,-61,13.39930462690559,Indian_Male
4,27,-60,13.462047077492729,Indian_Male
4,27,-59,13.47406828251238,Indian_Male
4,27,-58,13.477366255144032,Indian_Male
4,27,-57,13.710086163203245,Indian_Male
4,27,-56,13.414634146341465,Indian_Male
4,27,-55,13.409311348205627,Indian_Male
4,27,-54,13.20310661332078,Indian_Male
4,27,-53,12.417557425517398,Indian_Male
4,27,-52,12.801771871539314,Indian_Male
4,27,-51,12.557427258805513,Indian_Male
4,27,-50,12.429987074536838,Indian_Male
4,27,-49,12.05320033250208,Indian_Male
4,27,-48,11.449906658369633,Indian_Male
4,27,-47,11.703197265232253,Indian_Male
4,27,-46,10.837626407174202,Indian_Male
4,27,-45,10.686328053886765,Indian_Male
4,27,-44,10.327412051549983,Indian_Male
4,27,-43,10.366056572379367,Indian_Male
4,27,-42,10.362374710871242,Indian_Male
4,27,-41,10.160347669713772,Indian_Male
4,27,-40,10.611217996152138,Indian_Male
4,27,-39,11.12733644859813,Indian_Male
4,27,-38,11.115923199076079,Indian_Male
4,27,-37,11.770580681980311,Indian_Male
4,27,-36,12.249788553707358,Indian_Male
4,27,-35,12.182528607312308,Indian_Male
4,27,-34,12.787970754586839,Indian_Male
4,27,-33,13.291570202914341,Indian_Male
4,27,-32,12.894523873752362,Indian_Male
4,27,-31,13.750333422245934,Indian_Male
4,27,-30,14.044869242001859,Indian_Male
4,27,-29,14.443434212235356,Indian_Male
4,27,-28,14.500893540975234,Indian_Male
4,27,-27,14.76052066220144,Indian_Male
4,27,-26,15.053763440860216,Indian_Male
4,27,-25,15.12116716122651,Indian_Male
4,27,-24,15.262126408623224,Indian_Male
4,27,-23,15.54234409123999,Indian_Male
4,27,-22,16.12008680974198,Indian_Male
4,27,-21,16.594672426205904,Indian_Male
4,27,-20,16.74618320610687,Indian_Male
4,27,-19,16.66072065643953,Indian_Male
4,27,-18,17.299928758014723,Indian_Male
4,27,-17,17.457868502254925,Indian_Male
4,27,-16,17.284681909726334,Indian_Male
4,27,-15,17.6994301994302,Indian_Male
4,27,-14,18.209913229525736,Indian_Male
4,27,-13,17.98141086749285,Indian_Male
4,27,-12,18.33831440526001,Indian_Male
4,27,-11,18.645695761796134,Indian_Male
4,27,-10,18.685037466763355,Indian_Male
4,27,-9,19.346978557504872,Indian_Male
4,27,-8,18.927522037218413,Indian_Male
4,27,-7,19.48035956163034,Indian_Male
4,27,-6,19.753853804077572,Indian_Male
4,27,-5,19.591785309310822,Indian_Male
4,27,-4,19.572682182373143,Indian_Male
4,27,-3,19.5587666107599,Indian_Male
4,27,-2,20.112609663480423,Indian_Male
4,27,-1,19.750464560658347,Indian_Male
4,28,-61,12.65044129446376,Indian_Male
4,28,-60,13.435599047870934,Indian_Male
4,28,-59,13.343758144383633,Indian_Male
4,28,-58,13.400205761316872,Indian_Male
4,28,-57,13.279270146984286,Indian_Male
4,28,-56,13.389746142359382,Indian_Male
4,28,-55,13.942774005819592,Indian_Male
4,28,-54,13.391386208519652,Indian_Male
4,28,-53,12.69047077552877,Indian_Male
4,28,-52,12.558139534883722,Indian_Male
4,28,-51,12.185517392255523,Indian_Male
4,28,-50,12.408444635932787,Indian_Male
4,28,-49,11.949293433083957,Indian_Male
4,28,-48,11.595104750051856,Indian_Male
4,28,-47,11.542328574301226,Indian_Male
4,28,-46,10.74222476626598,Indian_Male
4,28,-45,10.831967959220828,Indian_Male
4,28,-44,10.397074190177639,Indian_Male
4,28,-43,10.465890183028286,Indian_Male
4,28,-42,9.930609097918273,Indian_Male
4,28,-41,9.75573205454818,Indian_Male
4,28,-40,10.433624389521977,Indian_Male
4,28,-39,10.922897196261683,Indian_Male
4,28,-38,11.520138588133392,Indian_Male
4,28,-37,11.528035383078898,Indian_Male
4,28,-36,11.714124612348463,Indian_Male
4,28,-35,12.308121685738207,Indian_Male
4,28,-34,12.456890605600773,Indian_Male
4,28,-33,12.855781015933543,Indian_Male
4,28,-32,13.690315619099003,Indian_Male
4,28,-31,13.857028540944253,Indian_Male
4,28,-30,14.164343555024558,Indian_Male
4,28,-29,14.105728016625536,Indian_Male
4,28,-28,14.539188154199643,Indian_Male
4,28,-27,15.202830784784533,Indian_Male
4,28,-26,15.091272818204551,Indian_Male
4,28,-25,15.615727002967358,Indian_Male
4,28,-24,15.813326800587946,Indian_Male
4,28,-23,15.736471730162583,Indian_Male
4,28,-22,16.3853387991319,Indian_Male
4,28,-21,16.45068394528438,Indian_Male
4,28,-20,17.115935114503817,Indian_Male
4,28,-19,16.946129147342134,Indian_Male
4,28,-18,17.204939444312515,Indian_Male
4,28,-17,17.32732019938286,Indian_Male
4,28,-16,17.58085534889231,Indian_Male
4,28,-15,17.806267806267805,Indian_Male
4,28,-14,17.93652680375609,Indian_Male
4,28,-13,17.814585319351764,Indian_Male
4,28,-12,18.051404662283325,Indian_Male
4,28,-11,18.309520950894466,Indian_Male
4,28,-10,17.97196035774716,Indian_Male
4,28,-9,18.33576998050682,Indian_Male
4,28,-8,18.462291870714985,Indian_Male
4,28,-7,18.113532816155644,Indian_Male
4,28,-6,18.224763799104924,Indian_Male
4,28,-5,18.69724077107219,Indian_Male
4,28,-4,18.173725041332826,Indian_Male
4,28,-3,18.023480841181783,Indian_Male
4,28,-2,18.25324080136179,Indian_Male
4,28,-1,18.024953543934167,Indian_Male
4,29,-61,13.024872960684675,Indian_Male
4,29,-60,13.5678391959799,Indian_Male
4,29,-59,13.421944227260882,Indian_Male
4,29,-58,13.631687242798355,Indian_Male
4,29,-57,13.431322858590978,Indian_Male
4,29,-56,13.837730214036833,Indian_Male
4,29,-55,13.094083414161009,Indian_Male
4,29,-54,12.944222169922334,Indian_Male
4,29,-53,12.895155788037298,Indian_Male
4,29,-52,12.956810631229235,Indian_Male
4,29,-51,12.163640341281996,Indian_Male
4,29,-50,12.257647565704438,Indian_Male
4,29,-49,12.240232751454696,Indian_Male
4,29,-48,11.574362165525825,Indian_Male
4,29,-47,11.924391715262416,Indian_Male
4,29,-46,11.14291165808052,Indian_Male
4,29,-45,11.05042781722192,Indian_Male
4,29,-44,10.71055381400209,Indian_Male
4,29,-43,10.366056572379367,Indian_Male
4,29,-42,10.023130300693909,Indian_Male
4,29,-41,10.145361906189121,Indian_Male
4,29,-40,10.75921266834394,Indian_Male
4,29,-39,10.9375,Indian_Male
4,29,-38,11.346903421394543,Indian_Male
4,29,-37,11.542302753602511,Indian_Male
4,29,-36,11.897378065971244,Indian_Male
4,29,-35,12.210438180295842,Indian_Male
4,29,-34,12.815560767002346,Indian_Male
4,29,-33,13.33242543919379,Indian_Male
4,29,-32,13.150795791745345,Indian_Male
4,29,-31,13.830354761269673,Indian_Male
4,29,-30,13.938669852648347,Indian_Male
4,29,-29,14.33952461358618,Indian_Male
4,29,-28,14.322185345928007,Indian_Male
4,29,-27,14.596234045242007,Indian_Male
4,29,-26,15.203800950237559,Indian_Male
4,29,-25,15.492087042532146,Indian_Male
4,29,-24,15.580597746202843,Indian_Male
4,29,-23,16.306721669497694,Indian_Male
4,29,-22,16.15625753556788,Indian_Male
4,29,-21,16.870650347972163,Indian_Male
4,29,-20,17.402194656488547,Indian_Male
4,29,-19,16.958021167796407,Indian_Male
4,29,-18,16.836855853716457,Indian_Male
4,29,-17,16.947543318300497,Indian_Male
4,29,-16,17.272834972159696,Indian_Male
4,29,-15,17.343304843304843,Indian_Male
4,29,-14,17.805776774040176,Indian_Male
4,29,-13,17.683508102955194,Indian_Male
4,29,-12,18.206814106395697,Indian_Male
4,29,-11,18.309520950894466,Indian_Male
4,29,-10,18.5158327290307,Indian_Male
4,29,-9,18.98148148148148,Indian_Male
4,29,-8,19.319294809010774,Indian_Male
4,29,-7,19.197143208964413,Indian_Male
4,29,-6,19.380905022376925,Indian_Male
4,29,-5,19.176011087312585,Indian_Male
4,29,-4,19.8016024418161,Indian_Male
